Code_commune_INSEE,Nom_commune,Code_postal
07183,PRADONS,07120
07187,PRUNET,07110
07191,ROCHEMAURE,07400
07195,LA ROCHETTE,07310
07196,ROCLES,07110
07197,ROIFFIEUX,07100
07219,ST BAUZILE,07210
07220,ST CHRISTOL,07160
07230,ST ETIENNE DE BOULOGNE,07200
07232,ST ETIENNE DE LUGDARES,07590
07235,STE EULALIE,07510
07237,ST FORTUNAT SUR EYRIEUX,07360
07244,ST JEAN CHAMBRE,07240
07247,ST JEAN LE CENTENIER,07580
07253,ST JULIEN DU GUA,07190
07261,ST LAURENT DU PAPE,07800
07267,ST MARTIAL,07310
07269,ST MARTIN DE VALAMAS,07310
07273,ST MAURICE D IBIE,07170
07275,ST MELANY,07260
07277,ST MICHEL DE BOULOGNE,07200
07278,ST MICHEL DE CHABRILLANOUX,07360
07300,ST THOME,07220
07312,SECHERAS,07610
07313,SERRIERES,07340
07334,LES VANS,07140
07334,LES VANS,07140
07337,VERNOSC LES ANNONAY,07430
07343,VINEZAC,07110
08023,ARTAISE LE VIVIER,08390
08024,ASFELD,08190
08025,ATTIGNY,08130
08028,AUBRIVES,08320
08029,AUFLANCE,08370
08031,AURE,08400
08034,AUTRECOURT ET POURRON,08210
08036,AUTRY,08250
08048,BARBY,08300
08049,BAR LES BUZANCY,08240
08053,BAZEILLES,08140
08053,BAZEILLES,08140
08060,BERGNICOURT,08300
08073,BOSSUS LES RUMIGNY,08290
08074,BOUCONVILLE,08250
08078,BOURG FIDELE,08230
08088,BULSON,08450
08096,CHALANDRY ELAIRE,08160
08099,CHAMPIGNEUL SUR VENCE,08430
08100,CHAMPLIN,08260
08110,LE CHATELET SUR SORMONNE,08150
08113,CHAUMONT PORCIEN,08220
08115,CHEMERY CHEHERY,08450
08122,CHOOZ,08600
08124,CLAVY WARBY,08460
08126,CONDE LES HERPY,08360
08130,CONTREUVE,08400
08139,DEVILLE,08800
08144,DOUX,08300
08163,FAISSAULT,08270
08172,FLIGNY,08380
08173,FLIZE,08160
08179,FRANCHEVAL,08140
08182,LE FRETY,08290
08185,FUMAY,08170
08192,GIVRON,08220
08193,GIVRY,08130
08198,GRANDPRE,08250
08198,GRANDPRE,08250
08203,GUIGNICOURT SUR VENCE,08430
08204,GUINCOURT,08130
08205,HAGNICOURT,08430
08207,HAM SUR MEUSE,08600
08212,HARCY,08150
08214,HARGNIES,08170
08220,HAUVINE,08310
08223,HERBEUVAL,08370
08225,HERPY L ARLESIENNE,08360
08229,HOUDILCOURT,08190
08238,JONVAL,08130
08242,LAIFOUR,08800
08247,LANDRICHAMPS,08600
08250,LEFFINCOURT,08310
08251,LEPRON LES VALLEES,08150
08254,LIART,08290
08256,LIRY,08400
08262,LUCQUY,08300
08273,MARBY,08260
08279,MARS SOUS BOURCQ,08400
08284,LES MAZURES,08500
08286,MENIL ANNELLES,08310
08296,MONTCHEUTIN,08250
08302,MONTHERME,08800
08311,MOUZON,08210
08318,LA NEUVILLE AUX JOUTES,08380
08327,NOUVION SUR MEUSE,08160
08329,NOVION PORCIEN,08270
08333,OLIZY PRIMAT,08250
08334,OMICOURT,08450
08335,OMONT,08430
08336,OSNES,08110
08349,PURE,08110
08373,RUMIGNY,08290
08381,ST GERMAINMONT,08190
08385,ST LAURENT,08090
08388,ST MARCEAU,08160
08391,ST MENGES,08200
08394,ST PIERREMONT,08240
08404,SAULT ST REMY,08190
08405,SAUVILLE,08390
08407,SECHAULT,08250
08412,SENUC,08250
08413,SERAINCOURT,08220
08415,SERY,08270
08417,SEVIGNY LA FORET,08230
08427,SORBON,08300
08429,SORMONNE,08150
08431,SUGNY,08400
08434,SY,08390
08435,TAGNON,08300
08438,TAIZY,08360
08448,THILAY,08800
08448,THILAY,08800
08449,THIN LE MOUTIER,08460
08452,THUGNY TRUGNY,08300
08453,TOGES,08400
08458,TOURTERON,08130
08462,VAUX CHAMPAGNE,08130
08466,VAUX LES MOUZON,08210
08468,VAUX VILLAINE,08150
08480,VILLERS SEMEUSE,08000
08486,VIREUX MOLHAIN,08320
08490,VOUZIERS,08400
08503,YVERNAUMONT,08430
09001,AIGUES JUNTES,09240
09013,ARABAUX,09000
09018,ARROUT,09800
09024,ASTON,09310
09026,AUDRESSEIN,09800
09027,AUGIREIN,09800
09048,BELLOC,09600
09052,BESSET,09500
09060,BONNAC,09100
09063,LE BOSC,09000
09067,BRIE,09700
09070,LES CABANNES,09310
09071,CADARCET,09240
09072,CALZAN,09120
09074,CAMON,09500
09076,CANTE,09700
09082,CASTELNAU DURBAN,09420
09085,CASTILLON EN COUSERANS,09800
09086,CAUMONT,09160
09090,CAZAUX,09120
09097,CLERMONT,09420
09104,DALOU,09120
09108,DURBAN SUR ARIZE,09240
09110,ENCOURTIECH,09200
09119,EYCHEIL,09200
09128,GAJAN,09190
09130,GANAC,09000
09139,L HOSPITALET PRES L ANDORRE,09390
09142,ILHAT,09300
09151,LANOUX,09130
09154,LARBONT,09240
09159,LASSUR,09310
09161,LERAN,09600
09163,LESCOUSSE,09100
09164,LESCURE,09420
09171,LORDAT,09250
09183,MAUVEZIN DE PRAT,09160
09193,MIJANES,09460
09209,MONTJOIE EN COUSERANS,09200
09209,MONTJOIE EN COUSERANS,09200
09212,MONTSERON,09240
09217,NIAUX,09400
09224,PAILHES,09130
09232,PRADES,09110
09244,RIEUCROS,09500
09245,RIEUX DE PELLEPORT,09120
09246,RIMONT,09420
09262,ST JEAN D AIGUES VIVES,09300
09263,ST JEAN DU CASTILLONNAIS,09800
09264,ST JEAN DE VERGES,09000
09266,ST JULIEN DE GRAS CAPOU,09500
09270,ST MARTIN D OYDES,09100
09271,ST MICHEL,09100
09272,ST PAUL DE JARRAT,09000
09273,ST PIERRE DE RIVIERE,09000
09292,SENTENAC DE SEROU,09240
09297,SOR,09800
09299,SOUEIX ROGALLE,09140
09299,SOUEIX ROGALLE,09140
09303,SURBA,09400
09310,THOUARS SUR ARIZE,09350
09312,LA TOUR DU CRIEU,09100
09320,URS,09310
09325,VAYCHIS,09110
09329,VERNAJOUL,09000
09334,VAL DE SOS,09220
09339,VILLENEUVE DU PAREAGE,09100
09340,VIRA,09120
09341,VIVIES,09500
10006,ARCIS SUR AUBE,10700
10007,ARCONVILLE,10200
10012,ARSONVAL,10200
10017,AULNAY,10240
10019,VAL D AUZON,10220
10023,AVON LA PEZE,10290
10027,BALIGNICOURT,10330
10028,BALNOT LA GRANGE,10210
10044,BETIGNICOURT,10500
10053,BOURANTON,10270
10055,BOURGUIGNONS,10110
10057,BOUY SUR ORVIN,10400
10060,BREVIANDES,10450
10064,BRIENNE LE CHATEAU,10500
10067,BUCHERES,10800
10070,CELLES SUR OURCE,10110
10071,CHACENAY,10110
10075,CHAMPFLEURY,10700
10083,CHAPPES,10260
10090,CHAUCHIGNY,10170
10099,CHESSY LES PRES,10130
10101,COCLOIS,10240
10103,COLOMBE LE SEC,10200
10105,COURCELLES SUR VOIRE,10500
10110,COURTERANGES,10270
10111,COURTERON,10250
10120,CUSSANGY,10210
10121,DAMPIERRE,10240
10122,DAVREY,10130
10125,DIERREY ST PIERRE,10190
10128,DONNEMENT,10330
10148,FERREUX QUINCEY,10400
10160,FRAVAUX,10200
10162,FRESNOY LE CHATEAU,10270
10163,FULIGNY,10200
10169,GUMERY,10400
10178,JESSAINS,10140
10181,JULLY SUR SARCE,10260
10184,JUZANVIGNY,10500
10199,LOCHES SUR OURCE,10110
10204,LONGEVILLE SUR MOGNE,10320
10206,LONGSOLS,10240
10209,LUSIGNY SUR BARSE,10270
10210,LUYERES,10150
10211,MACEY,10300
10235,MESNIL LA COMTESSE,10700
10236,MESNIL LETTRE,10240
10240,MESSON,10190
10246,MONTCEAUX LES VAUDES,10260
10249,MONTIERAMEY,10270
10251,MONTIGNY LES MONTS,10130
10257,MOREMBERT,10240
10259,LA MOTTE TILLY,10400
10266,NOGENT EN OTHE,10160
10267,NOGENT SUR AUBE,10240
10272,ORMES,10700
10293,POIVRES,10700
10294,POLIGNY,10110
10301,POUY SUR VANNES,10290
10308,PRUNAY BELLEVILLE,10350
10312,RACINES,10130
10325,ROSIERES PRES TROYES,10430
10327,LA ROTHIERE,10500
10328,ROUILLY SACEY,10220
10330,ROUVRES LES VIGNES,10200
10340,ST GERMAIN,10120
10340,ST GERMAIN,10120
10342,ST JEAN DE BONNEVAL,10320
10343,ST JULIEN LES VILLAS,10800
10347,ST LOUP DE BUFFIGNY,10100
10352,STE MAURE,10150
10352,STE MAURE,10150
10357,ST PARRES AUX TERTRES,10410
10358,ST PARRES LES VAUDES,10260
10361,ST REMY SOUS BARBUISE,10700
10363,ST THIBAULT,10800
10371,SOMMEVAL,10320
10377,THIL,10200
10382,TRAINEL,10400
10388,TURGY,10210
10396,VAUCHASSIS,10190
10402,LA VENDUE MIGNOT,10800
10404,VERPILLIERES SUR OURCE,10360
10409,VILLACERF,10600
10411,LA VILLE AUX BOIS,10500
10417,VILLEMOIRON EN OTHE,10160
10418,VILLEMORIEN,10110
10420,VILLENAUXE LA GRANDE,10370
10426,VILLE SOUS LA FERTE,10310
10427,VILLE SUR ARCE,10110
10428,VILLE SUR TERRE,10200
10438,VITRY LE CROISE,10110
10442,VOUE,10150
10443,VOUGREY,10210
11007,ALBIERES,11330
11010,ANTUGNAC,11190
11015,ARQUES,11190
11022,AZILLE,11700
11023,BADENS,11800
11024,BAGES,11100
11026,BARAIGNE,11410
11034,BELVEZE DU RAZES,11240
11041,BIZE MINERVOIS,11120
11057,CAHUZAC,11420
11065,CAMPS SUR L AGLY,11190
11069,CARCASSONNE,11000
11072,LA CASSAIGNE,11270
11078,CASTELRENG,11300
11080,VAL DE LAMBRONNE,11230
11081,CAUNES MINERVOIS,11160
11100,CORBIERES,11230
11101,COUDONS,11500
11105,COURNANEL,11300
11107,COURTAULY,11230
11109,COUSTAUSSA,11190
11113,CUCUGNAN,11350
11124,DURBAN CORBIERES,11360
11132,FABREZAN,11200
11134,FAJAC LA RELENQUE,11410
11138,FENDEILLE,11400
11144,FITOU,11510
11148,FONTCOUVERTE,11700
11151,FONTIES D AUDE,11800
11154,FOURNES CABARDES,11600
11156,FRAISSE CABARDES,11600
11159,GAJA LA SELVE,11270
11161,GARDIE,11250
11165,GINOLES,11500
11166,GOURVIEILLE,11410
11173,HOUNOUX,11240
11181,LABECEDE LAURAGAIS,11400
11182,LACOMBE,11310
11193,LASSERRE DE PROUILLE,11270
11195,LAURABUC,11400
11199,LAVALETTE,11290
11200,LESPINASSIERE,11160
11201,LEUC,11250
11204,LIGNAIROLLES,11240
11208,LA LOUVIERE LAURAGAIS,11410
11210,LUC SUR ORBIEU,11200
11225,MAS SAINTES PUELLES,11400
11243,MONTFERRAND,11320
11249,MONTJARDIN,11230
11252,MONTMAUR,11320
11257,MONZE,11800
11258,MOUSSAN,11120
11263,NEBIAS,11500
11268,ORSANS,11270
11269,OUVEILLAN,11590
11271,PALAIRAC,11330
11273,PARAZA,11200
11279,PENNAUTIER,11610
11286,PEYRIAC MINERVOIS,11160
11291,PLAVILLA,11270
11296,POUZOLS MINERVOIS,11120
11299,PREIXAN,11250
11300,PUGINIER,11400
11308,RAISSAC SUR LAMPY,11170
11319,ROQUEFERE,11380
11320,ROQUEFEUIL,11340
11322,ROQUEFORT DES CORBIERES,11540
11336,STE COLOMBE SUR L HERS,11230
11350,ST JUST ET LE BEZU,11500
11351,ST LAURENT DE LA CABRERISSE,11220
11356,ST MARTIN LALANDE,11400
11358,ST MARTIN LYS,11500
11361,ST PAPOUL,11400
11365,ST SERNIN,11420
11374,SALZA,11330
11378,SERVIES EN VAL,11220
11392,TOURNISSAN,11220
11400,TREZIERS,11230
11405,VENTENAC EN MINERVOIS,11120
11406,VERAZA,11580
11411,VILLANIERE,11600
11413,VILLARDONNEL,11600
11421,VILLEDAIGNE,11200
11439,VILLESPY,11170
12004,ALMONT LES JUNIES,12300
12012,ASPRIERES,12700
12027,BESSUEJOULS,12500
12035,BRASC,12550
12039,BRUSQUE,12360
12052,CAPDENAC GARE,12700
12054,LA CAPELLE BLEYS,12240
12055,LA CAPELLE BONANCE,12130
12056,BARAQUEVILLE,12160
12059,CASTANET,12240
12064,LE CAYROL,12500
12065,CENTRES,12120
12071,COMPOLIBAT,12350
12074,CONDOM D AUBRAC,12470
12086,LA CRESSE,12640
12090,DRUELLE BALSAC,12000
12090,DRUELLE BALSAC,12510
12093,LE FEL,12140
12099,FAYET,12360
12101,FLAGNAC,12300
12109,GISSAC,12360
12128,LESCURE JAOUL,12440
12137,MANHAC,12160
12138,MARCILLAC VALLON,12330
12141,MARTRIN,12550
12143,MELAGUES,12360
12146,LE MONASTERE,12000
12158,MONTSALES,12260
12161,MOURET,12330
12164,MUR DE BARREZ,12600
12167,NAJAC,12270
12175,OLS ET RINHODES,12260
12177,PALMAS D AVEYRON,12340
12187,PRADES D AUBRAC,12470
12188,PRADES SALARS,12290
12201,RODELLE,12340
12203,ROQUEFORT SUR SOULZON,12250
12210,ST ANDRE DE NAJAC,12270
12217,STE CROIX,12260
12221,ST FELIX DE LUNEL,12320
12223,ARGENCES EN AUBRAC,12210
12223,ARGENCES EN AUBRAC,12210
12228,ST IZAIRE,12480
12231,ST JEAN DU BRUEL,12230
12232,ST JEAN ET ST PAUL,12250
12233,ST JUERY,12550
12249,ST SEVER DU MOUSTIER,12370
12251,ST VICTOR ET MELVIEU,12400
12252,SALLES COURBATIES,12260
12257,CAUSSE ET DIEGE,12700
12262,SAUVETERRE DE ROUERGUE,12800
12266,SEGUR,12290
12268,SENERGUES,12320
12270,SEVERAC D AVEYRON,12150
12275,TAURIAC DE CAMARES,12360
12276,TAURIAC DE NAUCELLE,12800
12281,TOULONJAC,12200
12293,VEYREAU,12720
12300,VILLEFRANCHE DE ROUERGUE,12200
12305,VIVIEZ,12110
13001,AIX EN PROVENCE,13290
13004,ARLES,13104
13004,ARLES,13123
13004,ARLES,13129
13004,ARLES,13200
13004,ARLES,13280
13006,AUREILLE,13930
13012,BEAURECUEIL,13100
13017,BOULBON,13150
13021,CARRY LE ROUET,13620
13026,CHATEAUNEUF LES MARTIGUES,13220
13028,LA CIOTAT,13600
13029,CORNILLON CONFOUX,13250
13036,EYRAGUES,13630
13041,GARDANNE,13120
13043,GIGNAC LA NERTHE,13180
13045,GRAVESON,13690
13048,JOUQUES,13490
13050,LAMBESC,13410
13053,MALLEMORT,13370
13056,MARTIGUES,13500
13056,MARTIGUES,13500
13057,MAS BLANC DES ALPILLES,13103
13063,MIRAMAS,13140
13069,PELISSANNE,13330
13074,PEYROLLES EN PROVENCE,13860
13081,ROGNAC,13340
13082,ROGNES,13840
13086,ROQUEVAIRE,13360
13088,LE ROVE,13740
13096,SAINTES MARIES DE LA MER,13460
13097,ST MARTIN DE CRAU,13310
13101,ST SAVOURNIN,13119
13105,SENAS,13560
13119,CARNOUX EN PROVENCE,13470
13206,MARSEILLE 06,13006
13208,MARSEILLE 08,13008
13211,MARSEILLE 11,13011
13213,MARSEILLE 13,13013
13216,MARSEILLE 16,13016
14005,VALAMBRAY,14190
14005,VALAMBRAY,14370
14005,VALAMBRAY,14540
14011,AURSEULLES,14240
14011,AURSEULLES,14240
14011,AURSEULLES,14240
14011,AURSEULLES,14250
14020,ARGENCES,14370
14032,LES AUTHIEUX SUR CALONNE,14130
14037,MALHERBE SUR AJON,14260
14037,MALHERBE SUR AJON,14260
14046,BAVENT,14860
14060,BENOUVILLE,14970
14061,SOULEUVRE EN BOCAGE,14260
14061,SOULEUVRE EN BOCAGE,14350
14061,SOULEUVRE EN BOCAGE,14350
14063,BERNESQ,14710
14064,BERNIERES D AILLY,14170
14077,BLANGY LE CHATEAU,14130
14079,BLONVILLE SUR MER,14910
14084,BONNEMAISON,14260
14087,BONNOEIL,14700
14092,BOURGUEBUS,14540
14117,CABOURG,14390
14118,CAEN,14000
14120,CAHAGNES,14240
14122,LA CAINE,14210
14135,CARCAGNY,14740
14143,CAUMONT SUR AURE,14240
14147,CERNAY,14290
14150,CESNY LES SOURCES,14220
14150,CESNY LES SOURCES,14220
14161,CLARBEC,14130
14174,CONDE EN NORMANDIE,14770
14183,COSSESSEVILLE,14690
14198,CRESSEVEUILLE,14430
14200,CREULLY SUR SEULLES,14480
14202,CRICQUEBOEUF,14113
14203,CRICQUEVILLE EN AUGE,14430
14204,CRICQUEVILLE EN BESSIN,14450
14205,CRISTOT,14250
14207,CROISILLES,14220
14216,DAMBLAINVILLE,14620
14218,DANESTAL,14430
14223,LE DETROIT,14690
14232,DUCY STE MARGUERITE,14250
14239,ENGLESQUEVILLE LA PERCEE,14710
14240,EPANEY,14170
14242,EPRON,14610
14252,ESTREES LA CAMPAGNE,14190
14256,ETREHAM,14400
14269,FIERVILLE LES PARCS,14130
14280,FORMENTIN,14340
14283,FOURCHES,14620
14287,FRENOUVILLE,14630
14297,GAVRUS,14210
14298,GEFOSSE FONTENAY,14230
14300,GERROTS,14430
14301,GIBERVILLE,14730
14303,GLOS,14100
14306,GONNEVILLE EN AUGE,14810
14309,GOUVIX,14680
14319,GRENTHEVILLE,14540
14322,GUERON,14400
14326,HERMIVAL LES VAUX,14100
14333,HONFLEUR,14600
14335,HOTOT EN AUGE,14430
14338,HOULGATE,14510
14341,IFS,14123
14345,JORT,14170
14346,JUAYE MONDAYE,14250
14347,DIALAN SUR CHAINE,14260
14353,LANDES SUR AJON,14310
14355,PONTS SUR SEULLES,14480
14364,LINGEVRES,14250
14370,LE MOLAY LITTRY,14330
14371,LIVAROT PAYS D AUGE,14140
14371,LIVAROT PAYS D AUGE,14140
14371,LIVAROT PAYS D AUGE,14140
14371,LIVAROT PAYS D AUGE,14140
14371,LIVAROT PAYS D AUGE,14140
14371,LIVAROT PAYS D AUGE,14290
14383,LOUVIGNY,14111
14384,LUC SUR MER,14530
14385,MAGNY EN BESSIN,14400
14389,MAISONCELLES PELVEY,14310
14390,MAISONCELLES SUR AJON,14210
14391,MAISONS,14400
14393,MAIZET,14210
14406,MOULINS EN BESSIN,14480
14409,MERVILLE FRANCEVILLE PLAGE,14810
14419,LE MESNIL EUDES,14100
14431,MEZIDON VALLEE D AUGE,14140
14431,MEZIDON VALLEE D AUGE,14140
14431,MEZIDON VALLEE D AUGE,14270
14431,MEZIDON VALLEE D AUGE,14270
14435,LES MONCEAUX,14100
14439,MONFREVILLE,14230
14448,MONTREUIL EN AUGE,14340
14449,MONTS EN BESSIN,14310
14466,NOROLLES,14100
14475,VAL D ARRY,14210
14478,ORBEC,14290
14484,OUILLY DU HOULEY,14590
14488,OUISTREHAM,14150
14499,PETIVILLE,14390
14500,PIERREFITTE EN AUGE,14130
14504,LE PIN,14590
14509,PLUMETOT,14440
14520,LE PRE D AUGE,14340
14527,BELLE VIE EN AUGE,14270
14538,CASTINE EN PLAINE,14540
14538,CASTINE EN PLAINE,14540
14540,ROCQUES,14100
14550,RUMESNIL,14340
14554,LE CASTELET,14540
14555,ST ANDRE D HEBERTOT,14130
14562,ST AUBIN SUR MER,14750
14569,STE CROIX SUR MER,14480
14570,VALORBIQUET,14290
14576,VAL DE VIE,14140
14579,SEULLINE,14260
14587,ST GERMAIN LA BLANCHE HERBE,14280
14591,AURE SUR MER,14710
14602,ST LAMBERT,14570
14607,ST LOUET SUR SEULLES,14310
14610,ST MANVIEU NORREY,14740
14620,ST MARTIN AUX CHARTRAINS,14130
14621,ST MARTIN DE BIENFAITE LA CRESSONNIERE,14290
14622,ST MARTIN DE BLAGNY,14710
14635,ST OMER,14220
14639,ST OUEN LE PIN,14340
14640,ST PAIR,14670
14643,ST PAUL DU VERNAY,14490
14644,ST PHILBERT DES CHAMPS,14130
14646,ST PIERRE CANIVET,14700
14650,ST PIERRE DU FRESNE,14260
14654,ST PIERRE EN AUGE,14170
14654,ST PIERRE EN AUGE,14170
14654,ST PIERRE EN AUGE,14170
14654,ST PIERRE EN AUGE,14170
14654,ST PIERRE EN AUGE,14170
14654,ST PIERRE EN AUGE,14170
14656,ST REMY,14570
14657,ST SAMSON,14670
14658,NOUES DE SIENNE,14380
14658,NOUES DE SIENNE,14380
14660,ST VAAST EN AUGE,14640
14661,ST VAAST SUR SEULLES,14250
14664,SALLEN,14240
14667,SAON,14330
14687,LE THEIL EN AUGE,14130
14689,LE HOM,14220
14705,TOURNIERES,14330
14711,TREVIERES,14710
14712,TROARN,14670
14713,MONTILLIERES SUR ORNE,14210
14721,VACOGNES NEUILLY,14210
14726,VALDALLIERE,14350
14726,VALDALLIERE,14410
14726,VALDALLIERE,14410
14732,VAUX SUR AURE,14400
14734,VENDES,14250
14735,VENDEUVRE,14170
14740,LA VESPIERE FRIARDEL,14290
14745,VIERVILLE SUR MER,14710
14747,VIEUX,14930
14748,VIEUX BOURG,14130
14751,VIGNATS,14700
14762,VIRE NORMANDIE,14500
14762,VIRE NORMANDIE,14500
14762,VIRE NORMANDIE,14500
15003,ALLY,15700
15003,ALLY,15700
15004,ANDELAT,15100
15010,ARCHES,15200
15011,ARNAC,15150
15022,BONNAC,15500
15032,CELOUX,15500
15040,CHANTERELLE,15190
15046,CHAUSSENAC,15700
15064,ESCORAILLES,15700
15065,ESPINASSE,15110
15066,LE FALGOUX,15380
15067,LE FAU,15140
15077,GOURDIEGES,15230
15081,JOU SOUS MONJOU,15800
15083,JUSSAC,15250
15089,LADINHAC,15120
15092,LANOBRE,15270
15096,LASCELLE,15590
15102,LAVIGERIE,15300
15108,VAL D ARCOMIE,15320
15110,LUGARDE,15190
15114,MARCENAT,15190
15118,MARMANHAC,15250
15122,MAURS,15600
15127,MOLOMPIZE,15500
15133,MONTMURAT,15600
15141,NEUSSARGUES EN PINATELLE,15170
15142,NEUVEGLISE SUR TRUYERE,15260
15142,NEUVEGLISE SUR TRUYERE,15260
15146,PAILHEROLS,15800
15153,PLEAUX,15700
15155,PRADIERS,15160
15160,REILHAC,15250
15170,ST AMANDIN,15190
15175,ST CERNIN,15310
15178,ST CIRGUES DE JORDANNE,15590
15183,ST ETIENNE DE CARLAT,15130
15205,ST PAUL DE SALERS,15140
15207,ST PONCY,15500
15209,ST REMY DE CHAUDES AIGUES,15110
15211,ST SANTIN CANTALES,15150
15214,ST SAURY,15290
15220,SALINS,15200
15221,SANSAC DE MARMIESSE,15130
15225,SEGUR LES VILLAS,15300
15229,SOULAGES,15100
15231,TALIZAT,15170
15234,TEISSIERES LES BOULIES,15130
15238,TOURNEMIRE,15310
15240,TREMOUILLE,15270
15248,VALUEJOLS,15300
15262,VILLEDIEU,15100
15263,VIRARGUES,15300
15265,YDES,15210
15268,LE ROUGET PERS,15290
15268,LE ROUGET PERS,15290
16002,LES ADJOTS,16700
16007,ALLOUE,16490
16024,AUSSAC VADALLE,16560
16026,BALZAC,16430
16029,BARDENAC,16210
16032,BASSAC,16120
16034,BAZAC,16210
16037,BELLON,16210
16038,BENEST,16350
16040,BERNEUIL,16480
16044,BIOUSSAC,16700
16053,BORS DE BAIGNES,16360
16057,BOUTEVILLE,16120
16058,BOUTIERS ST TROJAN,16100
16060,BREVILLE,16370
16065,BRILLAC,16500
16067,BUNZAC,16110
16093,CHAZELLES,16380
16097,CHERVES RICHEMONT,16370
16102,COGNAC,16100
16105,CONDEON,16360
16107,COULGENS,16560
16121,DOUZAT,16290
16125,EDON,16320
16132,ETAGNAC,16150
16137,FEUILLADE,16380
16148,GENAC BIGNAC,16170
16148,GENAC BIGNAC,16170
16153,MAINXE GONDEVILLE,16200
16155,LES GOURS,16140
16158,GRASSAC,16380
16161,GUIZENGEARD,16480
16162,GURAT,16320
16174,JULIENNE,16200
16182,LESTERPS,16420
16188,LE LINDOIS,16310
16192,TERRES DE HAUTE CHARENTE,16270
16193,LOUZAC ST ANDRE,16100
16193,LOUZAC ST ANDRE,16100
16206,MANSLE,16230
16213,MAZEROLLES,16310
16215,MEDILLAC,16210
16218,MESNAC,16370
16220,LES METAIRIES,16200
16229,MONTJEAN,16240
16230,MONTMOREAU,16190
16233,MOSNAC ST SIMEUX,16120
16236,MOUTHIERS SUR BOEME,16440
16242,NANTEUIL EN VALLEE,16700
16242,NANTEUIL EN VALLEE,16700
16253,PAIZAY NAUDOUIN EMBOURIE,16240
16253,PAIZAY NAUDOUIN EMBOURIE,16240
16254,PALLUAUD,16390
16255,PARZAC,16450
16261,LES PINS,16260
16263,PLASSAC ROUFFIAC,16250
16271,PUYMOYEN,16400
16275,RANVILLE BREUILLAUD,16140
16277,REPARSAC,16200
16283,RONSENAC,16320
16287,ROULLET ST ESTEPHE,16440
16289,ROUSSINES,16310
16297,GRAVES ST AMANT,16120
16303,ST BONNET,16300
16307,ST CIERS SUR BONNIEURE,16230
16308,ST CLAUD,16450
16312,ST CYBARDEAUX,16170
16323,ST GERMAIN DE MONTBRON,16380
16330,ST LAURENT DE COGNAC,16100
16334,ST MARTIAL,16190
16339,VAL D AUGE,16170
16340,ST MEME LES CARRIERES,16720
16355,ST SULPICE DE COGNAC,16370
16358,ST YRIEIX SUR CHARENTE,16710
16363,SAULGOND,16420
16366,SEGONZAC,16130
16368,SERS,16410
16377,LA TACHE,16260
16383,TOURRIERS,16560
16387,TRIAC LAUTRAIT,16200
16395,VAUX ROUILLAC,16170
16396,VENTOUSE,16460
16405,VIGNOLLES,16300
16412,VILLEJOUBERT,16560
16415,VINDELLE,16430
16425,YVRAC ET MALLEYRAND,16110
17002,AGUDELLE,17500
17003,AIGREFEUILLE D AUNIS,17290
17005,ALLAS BOCAGE,17150
17008,ANDILLY,17230
17008,ANDILLY,17230
17011,ANNEPONT,17350
17015,ARCES,17120
17017,ARCHINGEAY,17380
17019,ARS EN RE,17590
17033,LA BARDE,17360
17035,BAZAUGES,17490
17048,BLANZAC LES MATHA,17160
17052,BOISREDON,17150
17057,BOUHET,17540
17068,BRIE SOUS MORTAGNE,17120
17070,BRIZAMBOURG,17770
17071,LA BROUSSE,17160
17072,BURIE,17770
17076,CELLES,17520
17080,CHAMBON,17290
17082,CHAMPAGNAC,17500
17089,LA CHAPELLE DES POTS,17100
17091,CHARRON,17230
17106,CIERZAC,17520
17114,COIVERT,17330
17120,CORME ROYAL,17600
17121,LA COUARDE SUR MER,17670
17136,CROIX CHAPEAU,17220
17141,DOMPIERRE SUR CHARENTE,17610
17147,ECOYEUX,17770
17160,FLOIRAC,17120
17161,LA FLOTTE,17630
17163,FONTAINES D OZILLAC,17500
17168,FOURAS,17450
17178,GIVREZAC,17260
17180,GOURVILLETTE,17490
17181,GRANDJEAN,17350
17186,LE GUE D ALLERE,17540
17188,HAIMPS,17160
17191,LA JARD,17460
17194,LA JARRIE,17220
17205,LOIRE LES MARAIS,17870
17207,LOIX,17111
17216,LUSSANT,17430
17217,MACQUEVILLE,17490
17220,MARIGNAC,17800
17231,MESSAC,17130
17239,MONS,17160
17240,MONTENDRE,17130
17250,MOSNAC,17240
17253,MURON,17430
17263,NIEUL LE VIROUIL,17150
17265,NIEULLE SUR SEUDRE,17600
17268,NUAILLE SUR BOUTONNE,17470
17274,PERIGNY,17180
17280,PLASSAY,17250
17281,POLIGNAC,17210
17282,POMMIERS MOULONS,17130
17284,PONT L ABBE D ARNOULT,17250
17286,LES PORTES EN RE,17880
17293,PUYRAVAULT,17700
17301,ROMAZIERES,17510
17305,ROUFFIGNAC,17130
17308,ST AGNANT,17620
17316,ST CIERS CHAMPAGNE,17520
17335,ST GEORGES DES AGOUTS,17150
17337,ST GEORGES D OLERON,17190
17340,ST PIERRE LA NOUE,17700
17351,ST JUST LUZAC,17320
17354,ST LEGER,17800
17356,ST LOUP,17380
17360,STE MARIE DE RE,17740
17364,ST MARTIAL SUR NE,17520
17365,ST MARTIN D ARY,17270
17384,ST PIERRE DE L ISLE,17330
17390,STE RAMEE,17240
17393,ST ROMAIN DE BENET,17600
